,Timestamp,Analog_Output_1_U,Analog_Output_2_U,Analog_Output_1_V,Analog_Output_2_V,Analog_Output_1_W,Analog_Output_2_W,Voltage_Realtime_Output_U,Voltage_Realtime_Output_V,Voltage_Realtime_Output_W,Voltage_Realtime_Slave,Current_Realtime_OUT_U,Current_Realtime_OUT_V,Current_Realtime_OUT_W,Voltage_Output_UV_RMS,Voltage_Output_VW_RMS,Voltage_Output_WU_RMS,Voltage_Output_Intern_U,Voltage_Output_Intern_V,Voltage_Output_Intern_W,Voltage_Output_U_RMS,Voltage_Output_V_RMS,Voltage_Output_W_RMS,Current_Output_U_RMS,Current_Output_V_RMS,Current_Output_W_RMS,Current_Output_Global,Current_Output_Capacitor_U_RMS,Current_Output_Capacitor_V_RMS,Current_Output_Capacitor_W_RMS,Power_Active_Output_U,Power_Active_Output_V,Power_Active_Output_W,Power_Active_Output_Total,Power_Reactive_Output_U,Power_Reactive_Output_V,Power_Reactive_Output_W,Power_Reactive_Output_Total,Power_Apparent_Output_U,Power_Apparent_Output_V,Power_Apparent_Output_W,Power_Apparent_Output_Total,Frequency_Output_U,Frequency_Output_V,Frequency_Output_W,Phase_Angle_Output_U,Phase_Angle_Output_V,Phase_Angle_Output_W,UV_desf_angle,VW_desf_angle,Analog_Input_Realtime_1,Analog_Input_Realtime_2,Analog_Input_Realtime_3,Analog_Input_Realtime_4,Analog_Input_Realtime_5,Analog_Input_Realtime_6,Vbus_menys,Vbus_mes,Vbus_Total
0,13.07.2023 12:19:32.632918,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,240.572265625,68.97329711914062,-310.01116943359375,0.0,0.0,0.0,0.0,398.3623962402344,398.3622131347656,398.3624267578125,230.3477783203125,230.0149688720703,229.95407104492188,229.99497985839844,229.99533081054688,229.99478149414062,-0.00042760372161865234,0,0,2.470041275024414,7.451991558074951,7.402814865112305,7.490612506866455,2.7123260498046875,3.4054677486419678,2.954883098602295,9.072677612304688,188.7386474609375,189.85629272460938,189.04150390625,567.636474609375,188.51394653320312,190.76634216308594,188.8072967529297,568.0864868164062,50.0,50.0,50.0,0.8757050037384033,0.5423716306686401,0.20903831720352173,-0.0,-0.0,-0.007535083219408989,-0.007045309990644455,-0.007544416934251785,-0.007591015659272671,-0.007558593526482582,-0.007811718620359898,425.327880859375,424.5412292480469,849.88916015625
1,13.07.2023 12:19:32.732894,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,164.17587280273438,160.74330139160156,-325.4068298339844,0.0,0.0,0.0,0.0,398.3623046875,398.3627014160156,398.362548828125,230.3477783203125,230.0149688720703,229.95376586914062,229.99465942382812,229.99501037597656,229.99478149414062,-0.0004979968070983887,0,0,2.469996929168701,7.452144622802734,7.403024673461914,7.490598678588867,2.7119877338409424,3.4198389053344727,2.954883098602295,9.086709976196289,188.72219848632812,189.8724365234375,189.0323486328125,567.6212158203125,188.4977569580078,190.78143310546875,188.8072967529297,568.0864868164062,50.0,50.0,50.0,0.9257001876831055,0.5923668146133423,0.2590335011482239,-0.0,-0.0,-0.0076998076401650906,-0.007210331968963146,-0.007506510708481073,-0.007346875034272671,-0.008046874776482582,-0.007811718620359898,425.1593322753906,424.6214904785156,849.7808227539062
2,13.07.2023 12:19:32.832577,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,245.22012329101562,62.11970520019531,-310.2960205078125,0.0,0.0,0.0,0.0,398.3623046875,398.3627014160156,398.362548828125,230.3477783203125,230.0149688720703,229.95376586914062,229.99465942382812,229.99501037597656,229.99468994140625,-0.0004979968070983887,0,0,2.469996929168701,7.452144622802734,7.403024673461914,7.490598678588867,2.7119877338409424,3.4198389053344727,2.945911169052124,9.077737808227539,188.7224884033203,189.87046813964844,189.0322723388672,567.6129150390625,188.497802734375,190.78125,188.80722045898438,568.0863037109375,50.0,50.0,50.0,0.9740287065505981,0.640695333480835,0.30736202001571655,-0.0,-0.0,-0.00765097513794899,-0.00699281832203269,-0.007656284607946873,-0.007346875034272671,-0.008046874776482582,-0.007811718620359898,425.127197265625,424.232177734375,849.295166015625
3,13.07.2023 12:19:32.932640,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,300.2864685058594,-42.928733825683594,-325.23590087890625,0.0,0.0,0.0,0.0,398.3621520996094,398.3619689941406,398.3625183105469,230.34799194335938,230.0154571533203,229.95404052734375,229.99472045898438,229.9947967529297,229.99468994140625,-0.000594794750213623,0,0,2.4697465896606445,7.452498435974121,7.402451515197754,7.490560054779053,2.7400624752044678,3.402153730392456,2.945911169052124,9.088127136230469,188.69984436035156,189.85791015625,189.01171875,567.5694580078125,188.4755401611328,190.7664337158203,188.7866973876953,568.0286865234375,50.0,50.0,50.0,0.8190240859985352,0.48569074273109436,0.15235739946365356,-0.0,-0.0,-0.007721554487943649,-0.0069916439242661,-0.007656448986381292,-0.007346875034272671,-0.007802734151482582,-0.007811718620359898,425.3198547363281,424.8743591308594,850.1942138671875
4,13.07.2023 12:19:33.032701,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,259.9073181152344,38.414283752441406,-299.5218811035156,0.0,0.0,0.0,0.0,398.3621520996094,398.3619689941406,398.3625183105469,230.34799194335938,230.0154571533203,229.95404052734375,229.99472045898438,229.9947967529297,229.99508666992188,-0.000594794750213623,0,0,2.4697465896606445,7.452498435974121,7.402451515197754,7.490560054779053,2.7400624752044678,3.402153730392456,2.9946041107177734,9.136819839477539,188.7001953125,189.8568878173828,189.01206970214844,567.5691528320312,188.4755401611328,190.7664337158203,188.7870330810547,568.0288696289062,50.0,50.0,50.0,0.8606859445571899,0.5273525714874268,0.19401925802230835,-0.0,-0.0,-0.007647236809134483,-0.007051180116832256,-0.007511261850595474,-0.007346875034272671,-0.008046874776482582,-0.007811718620359898,425.2275390625,424.7499084472656,849.9774169921875
5,13.07.2023 12:19:33.132907,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,195.0519256591797,127.12552642822266,-323.5055236816406,0.0,0.0,0.0,0.0,398.36236572265625,398.3625183105469,398.3619689941406,230.34844970703125,230.01744079589844,229.95352172851562,229.99447631835938,229.99485778808594,229.99508666992188,-0.0005288124084472656,0,0,2.4700536727905273,7.451848030090332,7.403140544891357,7.490645885467529,2.754696846008301,3.40053129196167,2.9946041107177734,9.149831771850586,188.71517944335938,189.8633270263672,189.04200744628906,567.6204833984375,188.49050903320312,190.79205322265625,188.8169403076172,568.0994873046875,50.0,50.0,50.0,0.005681042093783617,-0.3276522755622864,-0.6609855890274048,-0.0,-0.0,-0.007650394458323717,-0.0072156330570578575,-0.007510657422244549,-0.007591015659272671,-0.007802734151482582,-0.007811718620359898,425.1954345703125,424.44891357421875,849.6443481445312
6,13.07.2023 12:19:33.232932,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,273.5290832519531,14.930416107177734,-321.4261779785156,0.0,0.0,0.0,0.0,398.36236572265625,398.3625183105469,398.3619689941406,230.34844970703125,230.01744079589844,229.95352172851562,229.99447631835938,229.99485778808594,229.99496459960938,-0.0005288124084472656,0,0,2.4700536727905273,7.451848030090332,7.403140544891357,7.490645885467529,2.754696846008301,3.40053129196167,2.970916986465454,9.126145362854004,188.71517944335938,189.8821563720703,189.04190063476562,567.6302490234375,188.49050903320312,190.79205322265625,188.81683349609375,568.099365234375,50.0,50.0,50.0,0.9506763219833374,0.6173429489135742,0.2840096354484558,-0.0,-0.0,-0.007706118747591972,-0.006996863521635532,-0.007673518266528845,-0.007591015659272671,-0.007802734151482582,-0.008299999870359898,425.2275390625,424.5532531738281,849.78076171875
7,13.07.2023 12:19:33.332769,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,-304.3490295410156,251.63424682617188,51.95061492919922,0.0,0.0,0.0,0.0,398.3624267578125,398.3630065917969,398.36260986328125,230.34632873535156,230.01568603515625,229.95358276367188,229.99476623535156,229.99508666992188,229.99496459960938,-0.0006906986236572266,0,0,2.4697020053863525,7.4525370597839355,7.403087615966797,7.490347862243652,2.7045071125030518,3.441681385040283,2.970916986465454,9.117105484008789,188.6781463623047,189.8485870361328,189.02235412597656,567.5537719726562,188.45352172851562,190.76809692382812,188.79733276367188,568.0189208984375,50.0,50.0,50.0,0.3023378849029541,-0.030995458364486694,-0.3643288016319275,-0.0,-0.0,-0.00764703331515193,-0.006996992044150829,-0.00754443509504199,-0.007346875034272671,-0.008046874776482582,-0.007811718620359898,425.1352233886719,424.0997314453125,849.2349243164062
8,13.07.2023 12:19:33.437422,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,324.7770690917969,-167.48036193847656,-158.3048095703125,0.0,0.0,0.0,0.0,398.3628845214844,398.3623962402344,398.3620300292969,230.34674072265625,230.01527404785156,229.9539794921875,229.9949188232422,229.99485778808594,229.99508666992188,-0.000569760799407959,0,0,2.469874620437622,7.452421188354492,7.402855396270752,7.490314960479736,2.735285758972168,3.4053895473480225,2.9359865188598633,9.076662063598633,188.7046356201172,189.89114379882812,189.00274658203125,567.5989379882812,188.48146057128906,190.7995147705078,188.77772521972656,568.0587158203125,50.0,50.0,50.0,0.7539993524551392,0.42066600918769836,0.08733266592025757,-0.0,-0.0,-0.007778579834848642,-0.007022134959697723,-0.007491598837077618,-0.007346875034272671,-0.008046874776482582,-0.007811718620359898,425.38006591796875,424.97869873046875,850.3145751953125
9,13.07.2023 12:19:33.536400,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,-172.69325256347656,324.6157531738281,-152.81451416015625,0.0,0.0,0.0,0.0,398.3628845214844,398.3623962402344,398.3620300292969,230.34674072265625,230.01527404785156,229.9539794921875,229.9949188232422,229.99485778808594,229.99508666992188,-0.000569760799407959,0,0,2.469874620437622,7.452421188354492,7.402855396270752,7.490314960479736,2.735285758972168,3.4053895473480225,2.9359865188598633,9.076662063598633,188.7061004638672,189.88380432128906,189.00274658203125,567.5926513671875,188.48146057128906,190.7995147705078,188.77772521972656,568.0587158203125,50.0,50.0,50.0,0.4989948272705078,0.16566148400306702,-0.06600528955459595,-0.0,-0.0,-0.00772901251912117,-0.007209917064756155,-0.007491015829145908,-0.007591015659272671,-0.008046874776482582,-0.007811718620359898,425.2676696777344,424.7218322753906,850.1620483398438
10,13.07.2023 12:19:33.633801,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,137.0252685546875,186.37115478515625,-324.50958251953125,0.0,0.0,0.0,0.0,398.3628845214844,398.3623962402344,398.3620300292969,230.34674072265625,230.01527404785156,229.9539794921875,229.9949188232422,229.99485778808594,229.99465942382812,-0.000569760799407959,0,0,2.469874620437622,7.452421188354492,7.402855396270752,7.490314960479736,2.735285758972168,3.4053895473480225,2.956508159637451,9.097183227539062,188.7061309814453,189.88267517089844,189.0023956298828,567.5911865234375,188.48146057128906,190.7995147705078,188.77737426757812,568.058349609375,50.0,50.0,50.0,0.9406572580337524,0.6073238849639893,0.27399057149887085,-0.0,-0.0,-0.007663663476705551,-0.007374911103397608,-0.007496614940464497,-0.007346875034272671,-0.008291015401482582,-0.007811718620359898,425.11517333984375,424.5572814941406,849.6724243164062
11,13.07.2023 12:19:33.733264,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,0.0,1.401298464324817e-45,229.0098876953125,85.25337982177734,-303.49542236328125,0.0,0.0,0.0,0.0,398.3627014160156,398.3624267578125,398.3626708984375,230.3457794189453,230.01519775390625,229.95437622070312,229.99493408203125,229.99453735351562,229.99465942382812,-0.0004819631576538086,0,0,2.4700851440429688,7.452103614807129,7.402949810028076,7.490386962890625,2.7129318714141846,3.4306962490081787,2.956508159637451,9.100135803222656,188.72634887695312,189.88929748535156,189.02951049804688,567.6451416015625,188.5016632080078,190.80038452148438,188.80445861816406,568.1065063476562,50.0,50.0,50.0,0.8839858770370483,0.5506525039672852,0.3189857602119446,-0.0,-0.0,-0.00766984885558486,-0.007178974337875843,-0.007492844946682453,-0.007346875034272671,-0.007802734151482582,-0.008299999870359898,425.2596435546875,424.68170166015625,849.9413452148438
